CustomerID,Age,Gender,Country,Income,ProductQuality,ServiceQuality,PurchaseFrequency,FeedbackScore,LoyaltyLevel,SatisfactionScore,salaryGroup,AgeGroup,FrequencyGroup,satisfactionLevel
34192,39,Male,Canada,37418,7,8,11,Medium,Gold,91.35,low salary,Middle-aged Adults,Moderate,high satisfied
34193,66,Female,UK,104507,1,2,5,Low,Gold,69.49,high salary,Older Adults,Low,low satisfied
34194,48,Male,USA,47313,7,7,11,High,Gold,97.78,low salary,Middle-aged Adults,Moderate,high satisfied
34195,49,Female,Germany,106976,9,6,17,High,Gold,100,high salary,Middle-aged Adults,High,high satisfied
34196,25,Female,UK,85986,3,3,15,Low,Silver,71.12,average salary,Young Adults,High,low satisfied
34197,58,Male,France,43707,9,2,10,Low,Gold,91.6,low salary,Older Adults,Moderate,high satisfied
34198,59,Male,France,42655,5,2,20,High,Gold,73.51,low salary,Older Adults,High,low satisfied
34199,28,Female,Germany,30637,6,2,9,Low,Silver,51.94,low salary,Young Adults,Moderate,low satisfied
34200,18,Female,France,102729,8,5,11,Low,Bronze,100,high salary,Young Adults,Moderate,high satisfied
34201,64,Male,France,116064,1,1,10,Medium,Gold,56.22,high salary,Older Adults,Moderate,low satisfied
34202,57,Female,UK,95458,5,8,2,Low,Bronze,100,average salary,Older Adults,Low,high satisfied
34203,36,Female,France,59001,5,8,20,High,Bronze,100,average salary,Middle-aged Adults,High,high satisfied
34204,61,Male,UK,65412,10,10,5,High,Bronze,100,average salary,Older Adults,Low,high satisfied
34205,55,Male,USA,62168,8,10,3,Medium,Bronze,100,average salary,Older Adults,Low,high satisfied
34206,59,Male,Canada,103482,4,6,20,Medium,Silver,92.35,high salary,Older Adults,High,high satisfied
34207,54,Female,UK,44638,9,5,14,Low,Silver,100,low salary,Middle-aged Adults,High,high satisfied
34208,24,Female,Canada,55997,5,2,1,High,Bronze,53.72,average salary,Young Adults,Low,low satisfied
34209,56,Male,UK,60521,7,7,19,Low,Bronze,100,average salary,Older Adults,High,high satisfied
34210,42,Male,UK,73661,8,4,8,Medium,Bronze,73.59,average salary,Middle-aged Adults,Moderate,low satisfied
34211,39,Male,Germany,35323,10,8,8,Low,Bronze,100,low salary,Middle-aged Adults,Moderate,high satisfied
34212,44,Female,UK,101193,6,5,19,Medium,Silver,100,high salary,Middle-aged Adults,High,high satisfied
34213,58,Female,France,81656,3,10,15,Medium,Bronze,95.19,average salary,Older Adults,High,high satisfied
34214,64,Female,France,33202,10,6,8,Low,Gold,100,low salary,Older Adults,Moderate,high satisfied
34215,55,Male,UK,113927,1,2,3,High,Silver,65.61,high salary,Older Adults,Low,low satisfied
34216,65,Male,USA,43104,9,10,4,Medium,Gold,100,low salary,Older Adults,Low,high satisfied
34217,56,Female,France,38488,5,1,3,Medium,Silver,75.86,low salary,Older Adults,Low,average satisfied
34218,32,Male,Canada,34114,4,5,20,Low,Silver,80.29,low salary,Young Adults,High,average satisfied
34219,19,Male,USA,88742,2,4,15,Low,Bronze,65.99,average salary,Young Adults,High,low satisfied
34220,25,Male,Canada,100198,4,9,1,Low,Bronze,95.33,high salary,Young Adults,Low,high satisfied
34221,61,Female,UK,47921,5,2,14,Medium,Silver,81.74,low salary,Older Adults,High,average satisfied
34222,60,Male,UK,88139,1,10,2,High,Bronze,100,average salary,Older Adults,Low,high satisfied
34223,23,Male,UK,86768,7,8,17,Low,Silver,100,average salary,Young Adults,High,high satisfied
34224,37,Male,France,50054,4,2,13,Low,Gold,87.39,average salary,Middle-aged Adults,Moderate,average satisfied
34225,44,Male,USA,93111,9,6,20,Medium,Gold,100,average salary,Middle-aged Adults,High,high satisfied
34226,62,Female,Canada,59517,7,9,9,Low,Gold,100,average salary,Older Adults,Moderate,high satisfied
34227,40,Female,Germany,65483,5,1,19,Low,Bronze,77.45,average salary,Middle-aged Adults,High,average satisfied
34228,65,Female,USA,37593,6,4,10,Low,Gold,80.37,low salary,Older Adults,Moderate,average satisfied
34229,57,Female,Canada,91908,2,1,2,Medium,Silver,58.88,average salary,Older Adults,Low,low satisfied
34230,34,Male,Germany,63657,9,4,5,High,Bronze,89.92,average salary,Young Adults,Low,average satisfied
34231,30,Female,USA,84146,1,5,16,Medium,Bronze,71.02,average salary,Young Adults,High,low satisfied
34232,21,Male,USA,43883,8,6,12,Medium,Silver,89.83,low salary,Young Adults,Moderate,average satisfied
34233,37,Male,UK,53405,8,4,3,High,Gold,56.9,average salary,Middle-aged Adults,Low,low satisfied
34234,59,Male,USA,51810,1,9,2,Medium,Bronze,90.68,average salary,Older Adults,Low,high satisfied
34235,42,Male,Canada,43517,3,5,18,High,Silver,69.6,low salary,Middle-aged Adults,High,low satisfied
34236,39,Female,UK,101803,5,8,6,Medium,Gold,100,high salary,Middle-aged Adults,Low,high satisfied
34237,69,Female,USA,39362,5,8,5,Low,Gold,95.64,low salary,Older Adults,Low,high satisfied
34238,65,Male,UK,107059,6,3,13,High,Bronze,72.6,high salary,Older Adults,Moderate,low satisfied
34239,34,Female,Germany,64646,2,7,15,Medium,Gold,77.99,average salary,Young Adults,High,average satisfied
34240,57,Female,Canada,91574,8,8,3,Low,Silver,100,average salary,Older Adults,Low,high satisfied
34241,28,Male,Germany,95576,2,2,19,High,Silver,60.78,average salary,Young Adults,High,low satisfied
34242,42,Female,Canada,38059,5,1,3,High,Silver,47.69,low salary,Middle-aged Adults,Low,low satisfied
34243,22,Male,France,52710,8,10,12,High,Silver,100,average salary,Young Adults,Moderate,high satisfied
34244,38,Male,Germany,37187,9,9,3,High,Bronze,100,low salary,Middle-aged Adults,Low,high satisfied
34245,43,Male,France,74889,1,3,3,High,Silver,46.23,average salary,Middle-aged Adults,Low,low satisfied
34246,33,Female,UK,110771,8,2,10,Low,Bronze,91.67,high salary,Young Adults,Moderate,high satisfied
34247,57,Male,Germany,112468,9,9,5,Medium,Bronze,100,high salary,Older Adults,Low,high satisfied
34248,38,Male,USA,60591,10,9,10,Low,Silver,100,average salary,Middle-aged Adults,Moderate,high satisfied
34249,65,Male,Canada,85633,5,7,18,Low,Silver,100,average salary,Older Adults,High,high satisfied
34250,49,Female,USA,34373,6,6,11,Low,Bronze,80.79,low salary,Middle-aged Adults,Moderate,average satisfied
34251,21,Male,USA,83035,1,3,3,High,Silver,43.93,average salary,Young Adults,Low,low satisfied
34252,55,Male,UK,68251,10,2,17,Low,Silver,100,average salary,Older Adults,High,high satisfied
34253,25,Male,UK,85678,8,2,15,Medium,Silver,82.46,average salary,Young Adults,High,average satisfied
34254,26,Male,USA,93036,9,10,17,High,Bronze,100,average salary,Young Adults,High,high satisfied
34255,62,Female,USA,45998,7,4,14,Low,Gold,78.5,low salary,Older Adults,High,average satisfied
34256,34,Male,USA,44057,1,1,4,Low,Bronze,45.97,low salary,Young Adults,Low,low satisfied
34257,58,Female,Canada,47965,3,1,7,Low,Silver,60.88,low salary,Older Adults,Moderate,low satisfied
34258,30,Male,UK,30281,3,7,3,Low,Gold,65.58,low salary,Young Adults,Low,low satisfied
34259,26,Female,Germany,91272,1,6,8,Medium,Gold,76.91,average salary,Young Adults,Moderate,average satisfied
34260,23,Male,UK,101332,9,4,20,Low,Silver,100,high salary,Young Adults,High,high satisfied
34261,44,Female,USA,115550,2,1,6,Medium,Silver,68.49,high salary,Middle-aged Adults,Low,low satisfied
34262,59,Female,Germany,52575,10,10,16,Low,Gold,100,average salary,Older Adults,High,high satisfied
34263,54,Male,Germany,65342,7,10,14,High,Silver,100,average salary,Middle-aged Adults,High,high satisfied
34264,56,Male,Germany,47286,8,2,2,Medium,Silver,72.21,low salary,Older Adults,Low,low satisfied
34265,60,Male,UK,63438,10,2,19,Medium,Silver,98.93,average salary,Older Adults,High,high satisfied
34266,41,Female,USA,109292,6,9,7,High,Silver,100,high salary,Middle-aged Adults,Moderate,high satisfied
34267,26,Female,USA,71998,1,1,8,High,Gold,46.05,average salary,Young Adults,Moderate,low satisfied
34268,59,Female,France,96481,5,7,8,Medium,Bronze,99.11,average salary,Older Adults,Moderate,high satisfied
34269,28,Female,Canada,72163,8,7,11,Low,Bronze,100,average salary,Young Adults,Moderate,high satisfied
34270,52,Male,UK,84443,6,3,11,Medium,Silver,76.45,average salary,Middle-aged Adults,Moderate,average satisfied
34271,46,Female,France,102534,1,1,5,Medium,Silver,42.91,high salary,Middle-aged Adults,Low,low satisfied
34272,25,Male,France,50418,6,8,18,Medium,Bronze,98.37,average salary,Young Adults,High,high satisfied
34273,34,Female,France,73795,1,6,20,Medium,Silver,53.54,average salary,Young Adults,High,low satisfied
34274,24,Male,UK,56194,3,2,14,High,Silver,51.4,average salary,Young Adults,High,low satisfied
34275,29,Female,Canada,107469,2,8,8,Medium,Bronze,65.99,high salary,Young Adults,Moderate,low satisfied
34276,65,Female,Germany,40494,2,10,17,Low,Bronze,91.09,low salary,Older Adults,High,high satisfied
34277,32,Male,Canada,116313,10,3,7,Low,Silver,100,high salary,Young Adults,Moderate,high satisfied
34278,46,Female,Canada,58712,8,8,15,Medium,Bronze,100,average salary,Middle-aged Adults,High,high satisfied
34279,62,Female,USA,34198,7,1,6,Low,Gold,49.32,low salary,Older Adults,Low,low satisfied
34280,67,Female,France,84301,4,2,5,High,Silver,67.48,average salary,Older Adults,Low,low satisfied
34281,67,Male,France,51015,5,3,19,High,Bronze,75.68,average salary,Older Adults,High,average satisfied
34282,41,Female,Germany,79764,9,8,9,High,Gold,100,average salary,Middle-aged Adults,Moderate,high satisfied
34283,54,Male,USA,79035,6,9,19,High,Silver,100,average salary,Middle-aged Adults,High,high satisfied
34284,31,Female,Germany,112219,1,4,1,High,Bronze,60.51,high salary,Young Adults,Low,low satisfied
34285,28,Female,UK,117448,5,2,11,Medium,Gold,75.09,high salary,Young Adults,Moderate,average satisfied
34286,52,Male,USA,44859,8,9,20,High,Bronze,100,low salary,Middle-aged Adults,High,high satisfied
34287,34,Male,France,94333,7,10,12,Low,Bronze,100,average salary,Young Adults,Moderate,high satisfied
34288,44,Male,Germany,48515,9,2,13,Medium,Gold,96.92,low salary,Middle-aged Adults,Moderate,high satisfied
34289,61,Female,USA,47965,6,9,17,Medium,Gold,100,low salary,Older Adults,High,high satisfied
34290,20,Male,USA,42588,3,1,7,Low,Silver,36.15,low salary,Young Adults,Moderate,low satisfied
34291,19,Female,Canada,52386,3,3,19,Low,Bronze,44.49,average salary,Young Adults,High,low satisfied
34292,21,Female,USA,107045,7,4,4,High,Bronze,90.57,high salary,Young Adults,Low,high satisfied
34293,35,Male,USA,97869,6,8,4,Low,Silver,100,average salary,Middle-aged Adults,Low,high satisfied
34294,37,Female,France,89879,10,6,13,High,Gold,100,average salary,Middle-aged Adults,Moderate,high satisfied
34295,38,Female,UK,33575,5,2,5,Low,Gold,56.29,low salary,Middle-aged Adults,Low,low satisfied
34296,31,Female,Germany,76105,4,1,16,Medium,Silver,58.23,average salary,Young Adults,High,low satisfied
34297,25,Female,UK,118006,8,6,7,Low,Gold,100,high salary,Young Adults,Moderate,high satisfied
34298,19,Male,USA,111966,6,10,8,Medium,Bronze,100,high salary,Young Adults,Moderate,high satisfied
34299,43,Female,France,106582,8,4,11,High,Gold,100,high salary,Middle-aged Adults,Moderate,high satisfied
34300,36,Female,France,73603,10,10,13,Medium,Bronze,100,average salary,Middle-aged Adults,Moderate,high satisfied
34301,59,Male,France,102170,8,10,20,High,Gold,100,high salary,Older Adults,High,high satisfied
34302,45,Male,France,102071,10,9,19,Medium,Gold,100,high salary,Middle-aged Adults,High,high satisfied
34303,46,Female,Canada,34726,8,10,15,Low,Silver,100,low salary,Middle-aged Adults,High,high satisfied
34304,22,Male,USA,61066,10,8,1,Low,Bronze,93.08,average salary,Young Adults,Low,high satisfied
34305,60,Male,Canada,106441,6,10,15,High,Silver,100,high salary,Older Adults,High,high satisfied
34306,45,Female,Canada,71780,8,8,11,Medium,Silver,100,average salary,Middle-aged Adults,Moderate,high satisfied
34307,58,Male,USA,60953,9,5,6,High,Bronze,100,average salary,Older Adults,Low,high satisfied
34308,65,Female,France,64230,5,8,4,Medium,Silver,100,average salary,Older Adults,Low,high satisfied
34309,43,Female,Germany,33980,2,1,7,Medium,Gold,41.83,low salary,Middle-aged Adults,Moderate,low satisfied
34310,22,Female,France,39206,8,8,5,High,Gold,100,low salary,Young Adults,Low,high satisfied
34311,32,Male,France,60928,3,7,16,Medium,Silver,69.27,average salary,Young Adults,High,low satisfied
34312,63,Female,Canada,83336,5,5,1,Low,Gold,71.6,average salary,Older Adults,Low,low satisfied
34313,26,Female,UK,86430,4,5,15,High,Gold,84.15,average salary,Young Adults,High,average satisfied
34314,49,Female,France,52023,9,1,2,Low,Bronze,67.82,average salary,Middle-aged Adults,Low,low satisfied
34315,69,Male,USA,69201,8,6,8,Medium,Silver,100,average salary,Older Adults,Moderate,high satisfied
34316,43,Male,USA,71975,5,2,5,Low,Gold,61.44,average salary,Middle-aged Adults,Low,low satisfied
34317,54,Female,USA,35483,7,4,18,Medium,Silver,77.23,low salary,Middle-aged Adults,High,average satisfied
34318,32,Female,Canada,87135,7,7,4,Medium,Silver,96.22,average salary,Young Adults,Low,high satisfied
34319,58,Male,Germany,119723,3,7,2,High,Gold,88.34,high salary,Older Adults,Low,average satisfied
34320,21,Female,Germany,54969,2,10,14,Low,Gold,91,average salary,Young Adults,High,high satisfied
34321,53,Male,Germany,49678,8,4,8,High,Bronze,93.58,low salary,Middle-aged Adults,Moderate,high satisfied
34322,37,Female,France,117757,5,8,6,High,Gold,100,high salary,Middle-aged Adults,Low,high satisfied
34323,44,Male,France,56698,10,3,9,Medium,Gold,94.63,average salary,Middle-aged Adults,Moderate,high satisfied
34324,38,Female,UK,91327,7,9,1,Medium,Gold,100,average salary,Middle-aged Adults,Low,high satisfied
34325,39,Female,UK,49858,7,7,8,Medium,Gold,100,low salary,Middle-aged Adults,Moderate,high satisfied
34326,24,Male,UK,110981,1,7,5,Medium,Bronze,81.9,high salary,Young Adults,Low,average satisfied
34327,64,Male,Canada,70343,1,5,1,High,Bronze,62.83,average salary,Older Adults,Low,low satisfied
34328,48,Male,Germany,76903,1,9,2,Medium,Gold,79.94,average salary,Middle-aged Adults,Low,average satisfied
34329,34,Female,France,42838,8,9,18,Medium,Bronze,100,low salary,Young Adults,High,high satisfied
34330,67,Male,UK,70328,3,5,1,Low,Silver,55.09,average salary,Older Adults,Low,low satisfied
34331,24,Male,Canada,98956,9,2,9,Medium,Silver,97.25,average salary,Young Adults,Moderate,high satisfied
34332,36,Male,UK,44633,6,3,1,High,Bronze,66.99,low salary,Middle-aged Adults,Low,low satisfied
34333,45,Male,France,112779,3,5,15,High,Silver,75.85,high salary,Middle-aged Adults,High,average satisfied
34334,27,Male,UK,35665,8,8,7,Low,Gold,100,low salary,Young Adults,Moderate,high satisfied
34335,44,Male,Canada,101843,6,9,6,High,Bronze,100,high salary,Middle-aged Adults,Low,high satisfied
34336,30,Female,Canada,114049,10,6,15,Medium,Gold,100,high salary,Young Adults,High,high satisfied
34337,19,Male,UK,59263,3,8,1,High,Silver,84.54,average salary,Young Adults,Low,average satisfied
34338,39,Male,France,33551,8,4,10,Medium,Gold,94.32,low salary,Middle-aged Adults,Moderate,high satisfied
34339,37,Male,Canada,50906,2,4,3,High,Gold,40.94,average salary,Middle-aged Adults,Low,low satisfied
34340,60,Female,Germany,117173,3,3,1,High,Silver,79.67,high salary,Older Adults,Low,average satisfied
34341,22,Male,Canada,55395,6,10,17,Low,Silver,100,average salary,Young Adults,High,high satisfied
34342,23,Female,USA,96643,7,6,11,High,Bronze,92.84,average salary,Young Adults,Moderate,high satisfied
34343,52,Male,UK,84142,1,2,16,Medium,Silver,77.21,average salary,Middle-aged Adults,High,average satisfied
34344,18,Female,Germany,67209,2,7,11,Medium,Silver,85.5,average salary,Young Adults,Moderate,average satisfied
34345,52,Male,France,87191,9,7,1,Medium,Silver,94.7,average salary,Middle-aged Adults,Low,high satisfied
34346,20,Female,Germany,57631,2,2,3,High,Silver,42.28,average salary,Young Adults,Low,low satisfied
34347,53,Female,Canada,32603,3,5,11,Low,Bronze,69.4,low salary,Middle-aged Adults,Moderate,low satisfied
34348,24,Male,Canada,108969,9,5,8,Medium,Bronze,100,high salary,Young Adults,Moderate,high satisfied
34349,46,Female,USA,78023,5,6,13,Medium,Silver,87.68,average salary,Middle-aged Adults,Moderate,average satisfied
34350,32,Male,Germany,108631,4,1,20,Medium,Silver,66.52,high salary,Young Adults,High,low satisfied
34351,28,Female,Canada,44425,8,6,17,Low,Bronze,100,low salary,Young Adults,High,high satisfied
34352,35,Female,France,65224,3,3,6,High,Gold,50.62,average salary,Middle-aged Adults,Low,low satisfied
34353,61,Female,France,31245,2,4,10,Medium,Silver,79.45,low salary,Older Adults,Moderate,average satisfied
34354,21,Female,Germany,119247,6,1,4,High,Gold,66.98,high salary,Young Adults,Low,low satisfied
34355,41,Male,Germany,98422,7,9,6,Medium,Bronze,100,average salary,Middle-aged Adults,Low,high satisfied
34356,28,Male,USA,100195,10,1,13,High,Gold,87.82,high salary,Young Adults,Moderate,average satisfied
34357,23,Male,Germany,60484,6,10,12,Low,Bronze,100,average salary,Young Adults,Moderate,high satisfied
34358,68,Female,France,65632,9,10,2,Medium,Bronze,100,average salary,Older Adults,Low,high satisfied
34359,35,Female,Germany,107247,10,6,3,High,Gold,99.53,high salary,Middle-aged Adults,Low,high satisfied
34360,32,Male,Canada,84795,8,5,1,Medium,Gold,89.26,average salary,Young Adults,Low,average satisfied
34361,20,Male,Canada,117491,8,8,19,Low,Gold,100,high salary,Young Adults,High,high satisfied
34362,34,Male,Germany,39554,9,3,19,Medium,Gold,89.47,low salary,Young Adults,High,average satisfied
34363,50,Female,UK,95284,6,2,7,Medium,Gold,75.39,average salary,Middle-aged Adults,Moderate,average satisfied
34364,51,Female,Germany,103950,9,1,13,Medium,Gold,100,high salary,Middle-aged Adults,Moderate,high satisfied
34365,47,Male,USA,111855,3,4,16,High,Bronze,86.34,high salary,Middle-aged Adults,High,average satisfied
